05-28-2024 13:24:25 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [31%@1113,26%@1113,25%@1113,18%@1113,18%@729,15%@729] EMC_FREQ 28%@2133 GR3D_FREQ 96%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.843C SOC2@54.593C SOC0@54.187C CV1@-256C GPU@55.781C tj@55.843C SOC1@54.343C CV2@-256C VDD_IN 7987mW/7678mW VDD_CPU_GPU_CV 2751mW/2787mW VDD_SOC 1956mW/1786mW
05-28-2024 13:24:26 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [30%@1420,22%@1420,28%@1420,13%@1420,11%@729,17%@729] EMC_FREQ 28%@2133 GR3D_FREQ 97%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.843C SOC2@54.656C SOC0@54.187C CV1@-256C GPU@55.625C tj@55.843C SOC1@54.406C CV2@-256C VDD_IN 8067mW/7686mW VDD_CPU_GPU_CV 2791mW/2788mW VDD_SOC 1956mW/1789mW
05-28-2024 13:24:27 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [34%@729,11%@729,18%@729,16%@729,42%@729,15%@729] EMC_FREQ 27%@2133 GR3D_FREQ 76%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.75C SOC2@54.687C SOC0@54.187C CV1@-256C GPU@55.593C tj@55.75C SOC1@54.625C CV2@-256C VDD_IN 7907mW/7691mW VDD_CPU_GPU_CV 2711mW/2786mW VDD_SOC 1916mW/1792mW
05-28-2024 13:24:28 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [29%@1497,19%@1497,22%@1497,13%@1497,24%@729,18%@729] EMC_FREQ 27%@2133 GR3D_FREQ 81%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.687C SOC2@54.687C SOC0@54.25C CV1@-256C GPU@55.843C tj@55.843C SOC1@54.562C CV2@-256C VDD_IN 7987mW/7697mW VDD_CPU_GPU_CV 2751mW/2785mW VDD_SOC 1916mW/1795mW
05-28-2024 13:24:29 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [31%@1509,19%@729,16%@729,17%@729,38%@960,15%@960] EMC_FREQ 28%@2133 GR3D_FREQ 72%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.75C SOC2@54.656C SOC0@54.187C CV1@-256C GPU@55.468C tj@55.75C SOC1@54.468C CV2@-256C VDD_IN 7987mW/7703mW VDD_CPU_GPU_CV 2791mW/2785mW VDD_SOC 1916mW/1797mW
05-28-2024 13:24:30 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [32%@883,20%@883,19%@883,15%@883,25%@883,19%@960] EMC_FREQ 28%@2133 GR3D_FREQ 35%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.781C SOC2@54.718C SOC0@54.375C CV1@-256C GPU@55.625C tj@55.781C SOC1@54.531C CV2@-256C VDD_IN 7947mW/7708mW VDD_CPU_GPU_CV 2711mW/2784mW VDD_SOC 1916mW/1800mW
05-28-2024 13:24:31 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [25%@729,17%@729,13%@729,11%@1269,28%@883,32%@883] EMC_FREQ 27%@2133 GR3D_FREQ 75%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.781C SOC2@54.656C SOC0@54.281C CV1@-256C GPU@55.437C tj@55.781C SOC1@54.5C CV2@-256C VDD_IN 7787mW/7710mW VDD_CPU_GPU_CV 2631mW/2781mW VDD_SOC 1916mW/1802mW
05-28-2024 13:24:32 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [30%@1510,11%@1510,21%@729,16%@729,24%@1267,17%@1267] EMC_FREQ 27%@2133 GR3D_FREQ 46%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.656C SOC2@54.656C SOC0@54.187C CV1@-256C GPU@55.562C tj@55.656C SOC1@54.437C CV2@-256C VDD_IN 7907mW/7714mW VDD_CPU_GPU_CV 2751mW/2780mW VDD_SOC 1916mW/1804mW
05-28-2024 13:24:33 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [27%@1420,20%@1510,21%@1510,14%@1510,21%@729,18%@729] EMC_FREQ 27%@2133 GR3D_FREQ 33%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56C SOC2@54.625C SOC0@54.375C CV1@-256C GPU@55.593C tj@56C SOC1@54.562C CV2@-256C VDD_IN 7987mW/7719mW VDD_CPU_GPU_CV 2751mW/2779mW VDD_SOC 1956mW/1807mW
05-28-2024 13:24:34 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [30%@1235,19%@1113,27%@1113,15%@1113,17%@729,22%@1190] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.875C SOC2@54.718C SOC0@54.375C CV1@-256C GPU@55.781C tj@55.875C SOC1@54.468C CV2@-256C VDD_IN 8107mW/7726mW VDD_CPU_GPU_CV 2830mW/2780mW VDD_SOC 1956mW/1810mW
05-28-2024 13:24:35 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [30%@1510,25%@1510,22%@1510,20%@1510,17%@729,22%@729] EMC_FREQ 28%@2133 GR3D_FREQ 37%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56C SOC2@54.687C SOC0@54.468C CV1@-256C GPU@55.718C tj@56C SOC1@54.5C CV2@-256C VDD_IN 8027mW/7732mW VDD_CPU_GPU_CV 2830mW/2781mW VDD_SOC 1956mW/1813mW
05-28-2024 13:24:36 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [30%@1404,31%@729,18%@729,24%@729,15%@1113,19%@1113] EMC_FREQ 28%@2133 GR3D_FREQ 89%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.75C SOC2@54.781C SOC0@54.375C CV1@-256C GPU@55.718C tj@55.75C SOC1@54.531C CV2@-256C VDD_IN 8027mW/7737mW VDD_CPU_GPU_CV 2791mW/2782mW VDD_SOC 1956mW/1815mW
05-28-2024 13:24:37 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [31%@1036,31%@1036,18%@1036,20%@1036,20%@729,17%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.062C SOC2@54.875C SOC0@54.406C CV1@-256C GPU@55.718C tj@56.062C SOC1@54.5C CV2@-256C VDD_IN 7987mW/7742mW VDD_CPU_GPU_CV 2751mW/2781mW VDD_SOC 1956mW/1818mW
05-28-2024 13:24:38 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [31%@1457,22%@1036,19%@1036,19%@1036,21%@729,15%@729] EMC_FREQ 28%@2133 GR3D_FREQ 72%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.781C SOC2@54.687C SOC0@54.468C CV1@-256C GPU@56.031C tj@56.031C SOC1@54.562C CV2@-256C VDD_IN 8027mW/7747mW VDD_CPU_GPU_CV 2751mW/2780mW VDD_SOC 1916mW/1819mW
05-28-2024 13:24:39 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [38%@1036,24%@1036,14%@1036,17%@1036,17%@806,17%@883] EMC_FREQ 28%@2133 GR3D_FREQ 89%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.218C SOC2@54.718C SOC0@54.375C CV1@-256C GPU@55.937C tj@56.218C SOC1@54.562C CV2@-256C VDD_IN 8107mW/7753mW VDD_CPU_GPU_CV 2870mW/2782mW VDD_SOC 1956mW/1822mW
05-28-2024 13:24:40 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [28%@1510,15%@1510,22%@1510,17%@1344,21%@729,12%@729] EMC_FREQ 28%@2133 GR3D_FREQ 61%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.906C SOC2@54.75C SOC0@54.531C CV1@-256C GPU@55.968C tj@55.968C SOC1@54.625C CV2@-256C VDD_IN 8146mW/7760mW VDD_CPU_GPU_CV 2910mW/2784mW VDD_SOC 1956mW/1824mW
05-28-2024 13:24:41 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [26%@1190,25%@1190,15%@1190,21%@1190,22%@729,19%@729] EMC_FREQ 28%@2133 GR3D_FREQ 74%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.937C SOC2@54.812C SOC0@54.531C CV1@-256C GPU@55.812C tj@55.937C SOC1@54.562C CV2@-256C VDD_IN 8107mW/7765mW VDD_CPU_GPU_CV 2830mW/2785mW VDD_SOC 1956mW/1826mW
05-28-2024 13:24:42 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [28%@1502,27%@1344,22%@1344,17%@1344,21%@729,19%@729] EMC_FREQ 28%@2133 GR3D_FREQ 60%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.156C SOC2@54.75C SOC0@54.531C CV1@-256C GPU@55.781C tj@55.937C SOC1@54.562C CV2@-256C VDD_IN 7987mW/7769mW VDD_CPU_GPU_CV 2751mW/2784mW VDD_SOC 1956mW/1828mW
05-28-2024 13:24:43 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [25%@1113,17%@1113,20%@1113,21%@1113,24%@729,23%@729] EMC_FREQ 28%@2133 GR3D_FREQ 98%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.875C SOC2@54.906C SOC0@54.531C CV1@-256C GPU@55.718C tj@55.875C SOC1@54.593C CV2@-256C VDD_IN 8107mW/7774mW VDD_CPU_GPU_CV 2830mW/2785mW VDD_SOC 1956mW/1830mW
05-28-2024 13:24:44 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [30%@1344,20%@1344,23%@1420,22%@1344,11%@729,21%@729] EMC_FREQ 28%@2133 GR3D_FREQ 71%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.218C SOC2@54.781C SOC0@54.437C CV1@-256C GPU@55.781C tj@56.218C SOC1@54.562C CV2@-256C VDD_IN 8027mW/7778mW VDD_CPU_GPU_CV 2791mW/2785mW VDD_SOC 1916mW/1832mW
05-28-2024 13:24:45 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [28%@1510,24%@1510,27%@1510,22%@1510,28%@1510,28%@1510] EMC_FREQ 28%@2133 GR3D_FREQ 64%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56C SOC2@54.843C SOC0@54.468C CV1@-256C GPU@55.968C tj@56C SOC1@54.593C CV2@-256C VDD_IN 8067mW/7783mW VDD_CPU_GPU_CV 2830mW/2786mW VDD_SOC 1956mW/1834mW
05-28-2024 13:24:46 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [37%@729,16%@806,16%@806,13%@806,28%@883,21%@729] EMC_FREQ 27%@2133 GR3D_FREQ 63%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56C SOC2@54.812C SOC0@54.375C CV1@-256C GPU@56.093C tj@56.281C SOC1@54.593C CV2@-256C VDD_IN 7987mW/7786mW VDD_CPU_GPU_CV 2751mW/2785mW VDD_SOC 1916mW/1835mW
05-28-2024 13:24:47 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [32%@1510,20%@1510,16%@1510,14%@1497,37%@729,11%@729] EMC_FREQ 27%@2133 GR3D_FREQ 25%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.125C SOC2@54.937C SOC0@54.406C CV1@-256C GPU@55.906C tj@56.125C SOC1@54.562C CV2@-256C VDD_IN 7987mW/7789mW VDD_CPU_GPU_CV 2791mW/2785mW VDD_SOC 1916mW/1836mW
05-28-2024 13:24:48 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [28%@1113,20%@1113,18%@1113,18%@1036,29%@729,16%@729] EMC_FREQ 27%@2133 GR3D_FREQ 92%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.937C SOC2@54.937C SOC0@54.562C CV1@-256C GPU@56.062C tj@56.062C SOC1@54.562C CV2@-256C VDD_IN 7947mW/7791mW VDD_CPU_GPU_CV 2711mW/2784mW VDD_SOC 1916mW/1837mW
05-28-2024 13:24:49 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [31%@1113,18%@1036,26%@1036,16%@1036,17%@729,14%@729] EMC_FREQ 28%@2133 GR3D_FREQ 73%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.937C SOC2@54.875C SOC0@54.437C CV1@-256C GPU@56.125C tj@56.125C SOC1@54.718C CV2@-256C VDD_IN 8146mW/7797mW VDD_CPU_GPU_CV 2910mW/2786mW VDD_SOC 1956mW/1839mW
05-28-2024 13:24:50 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [29%@1267,17%@1190,31%@1190,16%@1190,16%@1036,33%@1036] EMC_FREQ 28%@2133 GR3D_FREQ 23%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.062C SOC2@54.968C SOC0@54.406C CV1@-256C GPU@55.75C tj@56.062C SOC1@54.562C CV2@-256C VDD_IN 7987mW/7799mW VDD_CPU_GPU_CV 2791mW/2786mW VDD_SOC 1916mW/1840mW
05-28-2024 13:24:51 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [31%@1510,24%@1510,16%@1510,21%@1417,17%@729,19%@729] EMC_FREQ 28%@2133 GR3D_FREQ 37%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.937C SOC2@54.906C SOC0@54.375C CV1@-256C GPU@56.062C tj@56.062C SOC1@54.781C CV2@-256C VDD_IN 8027mW/7803mW VDD_CPU_GPU_CV 2791mW/2786mW VDD_SOC 1916mW/1841mW
05-28-2024 13:24:52 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [26%@1420,25%@1420,16%@1420,24%@1420,17%@729,14%@729] EMC_FREQ 28%@2133 GR3D_FREQ 68%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.937C SOC2@54.843C SOC0@54.437C CV1@-256C GPU@55.781C tj@56C SOC1@54.75C CV2@-256C VDD_IN 8067mW/7806mW VDD_CPU_GPU_CV 2791mW/2786mW VDD_SOC 1956mW/1843mW
05-28-2024 13:24:53 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [32%@1510,18%@1510,20%@1497,19%@1497,20%@729,24%@729] EMC_FREQ 28%@2133 GR3D_FREQ 55%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.937C SOC2@55C SOC0@54.625C CV1@-256C GPU@55.75C tj@55.937C SOC1@54.781C CV2@-256C VDD_IN 8027mW/7809mW VDD_CPU_GPU_CV 2830mW/2787mW VDD_SOC 1916mW/1844mW
05-28-2024 13:24:54 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [33%@1190,17%@1190,19%@883,15%@883,20%@729,16%@729] EMC_FREQ 28%@2133 GR3D_FREQ 99%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.937C SOC2@55C SOC0@54.718C CV1@-256C GPU@55.75C tj@55.937C SOC1@54.781C CV2@-256C VDD_IN 8027mW/7812mW VDD_CPU_GPU_CV 2791mW/2787mW VDD_SOC 1956mW/1845mW
05-28-2024 13:24:55 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [35%@1036,28%@1036,8%@1036,12%@1113,22%@729,19%@729] EMC_FREQ 28%@2133 GR3D_FREQ 70%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.093C SOC2@54.968C SOC0@54.625C CV1@-256C GPU@55.875C tj@56.093C SOC1@54.843C CV2@-256C VDD_IN 8027mW/7815mW VDD_CPU_GPU_CV 2791mW/2787mW VDD_SOC 1916mW/1846mW
05-28-2024 13:24:56 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [32%@1510,16%@1510,25%@1510,21%@1420,24%@729,28%@729] EMC_FREQ 28%@2133 GR3D_FREQ 41%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@55.875C SOC2@55C SOC0@54.562C CV1@-256C GPU@56.093C tj@56.093C SOC1@54.812C CV2@-256C VDD_IN 7947mW/7817mW VDD_CPU_GPU_CV 2711mW/2786mW VDD_SOC 1916mW/1847mW
05-28-2024 13:24:57 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [27%@1344,28%@1344,20%@1344,18%@1344,13%@729,12%@729] EMC_FREQ 28%@2133 GR3D_FREQ 68%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.031C SOC2@54.968C SOC0@54.625C CV1@-256C GPU@56C tj@56.031C SOC1@54.75C CV2@-256C VDD_IN 7987mW/7819mW VDD_CPU_GPU_CV 2751mW/2785mW VDD_SOC 1956mW/1849mW
05-28-2024 13:24:58 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [28%@1036,23%@1143,17%@1510,18%@1510,21%@729,17%@729] EMC_FREQ 28%@2133 GR3D_FREQ 96%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.031C SOC2@55.093C SOC0@54.687C CV1@-256C GPU@56.093C tj@56.093C SOC1@54.75C CV2@-256C VDD_IN 7947mW/7821mW VDD_CPU_GPU_CV 2711mW/2785mW VDD_SOC 1916mW/1850mW
05-28-2024 13:24:59 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [30%@1317,13%@1190,15%@1190,17%@1190,24%@729,26%@729] EMC_FREQ 28%@2133 GR3D_FREQ 62%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.187C SOC2@54.968C SOC0@54.656C CV1@-256C GPU@55.875C tj@56.187C SOC1@54.812C CV2@-256C VDD_IN 8027mW/7824mW VDD_CPU_GPU_CV 2751mW/2784mW VDD_SOC 1916mW/1850mW
05-28-2024 13:25:00 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [29%@1036,23%@1036,31%@1036,13%@1036,18%@729,17%@729] EMC_FREQ 28%@2133 GR3D_FREQ 71%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56C SOC2@54.937C SOC0@54.656C CV1@-256C GPU@56C tj@56C SOC1@54.718C CV2@-256C VDD_IN 7947mW/7825mW VDD_CPU_GPU_CV 2751mW/2784mW VDD_SOC 1916mW/1851mW
05-28-2024 13:25:02 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [35%@1269,23%@1510,21%@1510,19%@1510,18%@729,27%@729] EMC_FREQ 28%@2133 GR3D_FREQ 68%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.187C SOC2@55C SOC0@54.625C CV1@-256C GPU@55.968C tj@56.187C SOC1@54.781C CV2@-256C VDD_IN 8146mW/7829mW VDD_CPU_GPU_CV 2870mW/2785mW VDD_SOC 1956mW/1853mW
05-28-2024 13:25:03 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [33%@1190,17%@1113,23%@1036,17%@1036,17%@729,15%@729] EMC_FREQ 28%@2133 GR3D_FREQ 91%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.187C SOC2@54.968C SOC0@54.625C CV1@-256C GPU@56.218C tj@56.218C SOC1@54.75C CV2@-256C VDD_IN 8107mW/7833mW VDD_CPU_GPU_CV 2830mW/2785mW VDD_SOC 1956mW/1854mW
05-28-2024 13:25:04 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [34%@1420,19%@1510,17%@1510,21%@1510,21%@729,20%@729] EMC_FREQ 28%@2133 GR3D_FREQ 56%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.375C SOC2@55.093C SOC0@54.625C CV1@-256C GPU@55.843C tj@56.375C SOC1@54.812C CV2@-256C VDD_IN 8067mW/7835mW VDD_CPU_GPU_CV 2830mW/2786mW VDD_SOC 1956mW/1855mW
05-28-2024 13:25:05 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [34%@1420,20%@1420,21%@1420,21%@1510,17%@729,19%@729] EMC_FREQ 28%@2133 GR3D_FREQ 42%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.187C SOC2@55.062C SOC0@54.625C CV1@-256C GPU@56.062C tj@56.187C SOC1@54.812C CV2@-256C VDD_IN 7947mW/7837mW VDD_CPU_GPU_CV 2751mW/2785mW VDD_SOC 1916mW/1856mW
05-28-2024 13:25:06 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [27%@1190,19%@1190,21%@1190,23%@1190,13%@729,18%@729] EMC_FREQ 27%@2133 GR3D_FREQ 98%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.125C SOC2@55.062C SOC0@54.656C CV1@-256C GPU@55.968C tj@56.125C SOC1@54.781C CV2@-256C VDD_IN 7947mW/7838mW VDD_CPU_GPU_CV 2711mW/2784mW VDD_SOC 1916mW/1856mW
05-28-2024 13:25:07 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [34%@1510,24%@1420,23%@1420,15%@1420,22%@729,13%@729] EMC_FREQ 28%@2133 GR3D_FREQ 71%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.187C SOC2@55.093C SOC0@54.562C CV1@-256C GPU@56.031C tj@56.187C SOC1@54.718C CV2@-256C VDD_IN 8067mW/7841mW VDD_CPU_GPU_CV 2791mW/2785mW VDD_SOC 1956mW/1858mW
05-28-2024 13:25:08 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [29%@729,18%@981,23%@729,17%@729,28%@1036,14%@1036] EMC_FREQ 28%@2133 GR3D_FREQ 46%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.218C SOC2@55.125C SOC0@54.562C CV1@-256C GPU@55.937C tj@56.218C SOC1@54.812C CV2@-256C VDD_IN 7947mW/7842mW VDD_CPU_GPU_CV 2711mW/2784mW VDD_SOC 1916mW/1858mW
05-28-2024 13:25:09 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [34%@806,17%@806,19%@883,17%@883,31%@1344,19%@1420] EMC_FREQ 27%@2133 GR3D_FREQ 58%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.218C SOC2@55.125C SOC0@54.656C CV1@-256C GPU@55.906C tj@56.218C SOC1@54.781C CV2@-256C VDD_IN 7987mW/7844mW VDD_CPU_GPU_CV 2791mW/2784mW VDD_SOC 1916mW/1859mW
05-28-2024 13:25:10 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [28%@1497,21%@1510,20%@1510,15%@1510,13%@729,21%@729] EMC_FREQ 28%@2133 GR3D_FREQ 98%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.156C SOC2@55.125C SOC0@54.593C CV1@-256C GPU@56.093C tj@56.156C SOC1@55C CV2@-256C VDD_IN 8107mW/7847mW VDD_CPU_GPU_CV 2870mW/2785mW VDD_SOC 1956mW/1860mW
05-28-2024 13:25:11 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [34%@1510,21%@1113,24%@1113,18%@1113,20%@729,15%@729] EMC_FREQ 28%@2133 GR3D_FREQ 70%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.093C SOC2@55.093C SOC0@54.812C CV1@-256C GPU@56.187C tj@56.187C SOC1@54.937C CV2@-256C VDD_IN 8146mW/7850mW VDD_CPU_GPU_CV 2870mW/2786mW VDD_SOC 1916mW/1861mW
05-28-2024 13:25:12 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [31%@1036,16%@1036,37%@1036,15%@1036,19%@729,20%@729] EMC_FREQ 28%@2133 GR3D_FREQ 33%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.375C SOC2@55.062C SOC0@54.656C CV1@-256C GPU@56.031C tj@56.375C SOC1@54.812C CV2@-256C VDD_IN 8027mW/7852mW VDD_CPU_GPU_CV 2791mW/2786mW VDD_SOC 1956mW/1862mW
05-28-2024 13:25:13 RAM 4303/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [30%@1113,20%@1113,16%@1113,20%@1113,23%@729,17%@729] EMC_FREQ 28%@2133 GR3D_FREQ 89%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.125C SOC2@55.093C SOC0@54.75C CV1@-256C GPU@56.125C tj@56.125C SOC1@54.812C CV2@-256C VDD_IN 8146mW/7855mW VDD_CPU_GPU_CV 2910mW/2787mW VDD_SOC 1956mW/1863mW
05-28-2024 13:25:14 RAM 4303/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [28%@1507,22%@1344,21%@1344,23%@1344,16%@729,17%@729] EMC_FREQ 28%@2133 GR3D_FREQ 29%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.312C SOC2@55.031C SOC0@54.718C CV1@-256C GPU@56.218C tj@56.312C SOC1@54.812C CV2@-256C VDD_IN 8067mW/7857mW VDD_CPU_GPU_CV 2791mW/2787mW VDD_SOC 1956mW/1864mW
05-28-2024 13:25:15 RAM 4303/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [35%@1113,16%@1113,23%@1113,16%@1190,15%@729,20%@729] EMC_FREQ 28%@2133 GR3D_FREQ 87%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.156C SOC2@55.031C SOC0@54.718C CV1@-256C GPU@55.968C tj@56.156C SOC1@54.843C CV2@-256C VDD_IN 8067mW/7860mW VDD_CPU_GPU_CV 2791mW/2787mW VDD_SOC 1956mW/1865mW
05-28-2024 13:25:16 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [37%@1420,16%@1420,12%@1420,17%@1420,22%@729,21%@729] EMC_FREQ 28%@2133 GR3D_FREQ 69%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.281C SOC2@55.062C SOC0@54.656C CV1@-256C GPU@55.968C tj@56.281C SOC1@54.812C CV2@-256C VDD_IN 7987mW/7861mW VDD_CPU_GPU_CV 2791mW/2787mW VDD_SOC 1916mW/1865mW
05-28-2024 13:25:17 RAM 4304/7451MB (lfb 1x2MB) SWAP 711/3726MB (cached 7MB) CPU [26%@1510,21%@1497,21%@1497,20%@1497,26%@729,12%@729] EMC_FREQ 28%@2133 GR3D_FREQ 23%@[624,0] VIC_FREQ 115 APE 200 CV0@-256C CPU@56.312C SOC2@55.125C SOC0@54.75C CV1@-256C GPU@56.062C tj@56.125C SOC1@54.781C CV2@-256C VDD_IN 8027mW/7863mW VDD_CPU_GPU_CV 2791mW/2787mW VDD_SOC 1956mW/1866mW
